filePath,mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID,logit_group
D:/Despliegue3/Punto_4_202503_CA15/2MM04976_20250319_141500.wav,2MM04976_20250319_141500.wav,6,9,Grallaria rufocinerea,0.6003,,2MM04976,SongMeter Micro 2,RN Nambi,Nambi,Barbacoas,1.28659,-78.07804,FELCA & Audubon LAC,2025-03-03,2025-03-31,Despliegue3,2025-03-19 14:15:00,661722_2MM04976_20250319_141500.wav,4
D:/Despliegue2/Punto_16_202502_CA24/2MM05373_20250204_075000.wav,2MM05373_20250204_075000.wav,18,21,Grallaria rufocinerea,0.89,,2MM05373,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30764,-78.11005,FELCA & Audubon LAC,2025-02-01,2025-02-09,Despliegue2,2025-02-04 07:50:00,189254_2MM05373_20250204_075000.wav,4
D:/Despliegue2/Punto_12_202501_CA21/2MM05035_20250118_101000.wav,2MM05035_20250118_101000.wav,36,39,Grallaria rufocinerea,0.9183,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-01-11,2025-01-31,Despliegue2,2025-01-18 10:10:00,54807_2MM05035_20250118_101000.wav,4
D:/Despliegue2/Punto_15_202502_CA23/2MM05319_20250212_083500.wav,2MM05319_20250212_083500.wav,18,21,Grallaria rufocinerea,0.7792,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-02-01,2025-02-14,Despliegue2,2025-02-12 08:35:00,164400_2MM05319_20250212_083500.wav,4
D:/Despliegue3/Punto_15_202504_CA23/2MM05319_20250401_123500.wav,2MM05319_20250401_123500.wav,6,9,Grallaria rufocinerea,0.6922,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-04-01,2025-04-02,Despliegue3,2025-04-01 12:35:00,534754_2MM05319_20250401_123500.wav,4
D:/Despliegue2/Punto_16_202502_CA24/2MM05373_20250204_080000.wav,2MM05373_20250204_080000.wav,15,18,Grallaria rufocinerea,0.8935,,2MM05373,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30764,-78.11005,FELCA & Audubon LAC,2025-02-01,2025-02-09,Despliegue2,2025-02-04 08:00:00,189274_2MM05373_20250204_080000.wav,4
D:/Despliegue4/Punto_12_202506_CA21/2MM05035_20250604_104500.wav,2MM05035_20250604_104500.wav,36,39,Grallaria rufocinerea,0.6101,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-06-01,2025-06-15,Despliegue4,2025-06-04 10:45:00,905815_2MM05035_20250604_104500.wav,4
D:/Despliegue2/Punto_12_202501_CA21/2MM05035_20250119_141500.wav,2MM05035_20250119_141500.wav,3,6,Grallaria rufocinerea,0.5995,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-01-11,2025-01-31,Despliegue2,2025-01-19 14:15:00,56068_2MM05035_20250119_141500.wav,4
D:/Despliegue4/Punto_12_202505_CA21/2MM05035_20250517_151000.wav,2MM05035_20250517_151000.wav,9,12,Grallaria rufocinerea,0.6856,,2MM05035,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30379,-78.10975,FELCA & Audubon LAC,2025-05-15,2025-05-31,Despliegue4,2025-05-17 15:10:00,879672_2MM05035_20250517_151000.wav,4
D:/Despliegue3/Punto_15_202504_CA23/2MM05319_20250401_123000.wav,2MM05319_20250401_123000.wav,33,36,Grallaria rufocinerea,0.6405,,2MM05319,SongMeter Micro 2,Bangsias,Nambi,Barbacoas,1.30789,-78.11177,FELCA & Audubon LAC,2025-04-01,2025-04-02,Despliegue3,2025-04-01 12:30:00,534746_2MM05319_20250401_123000.wav,4
