mediaID,startTime,endTime,speciesName,confidence,classifiedBy,recorderID,recorderModel,locality,projectName,municipality,latitude,longitude,setupBy,deploymentStart,deploymentEnd,deploymentGroups,timestamp,segmentID
352F4986_20250415_182000.WAV,5.0,10.0,Lophostrix cristata,0.024892168,,27,audiomoth,RioBravo,Calima,Darien,3.911739,-76.607379,Jimena Benavides,,,,2025-04-15 18:20:00,352F4986_20250415_182000_5_10.wav
G6462_20240216_043000.WAV,27.0,30.0,Lophostrix cristata,0.1008,,G6462,,,GEOPARK_PUTUMAYO_2024,,0.486133,-76.323221,,2024-02-08,2024-03-02,season t1,2024-02-16 04:30:00,G6462_20240216_043000_27.0_30.0.wav
4A238C69_20250219_190500.WAV,10.0,15.0,Lophostrix cristata,0.072232276,,15,audiomoth,Ensueno,Calima,Darien,3.96796,-76.50595,Jimena Benavides,,,,2025-02-19 19:05:00,4A238C69_20250219_190500_10_15.wav
4A238C69_20250219_184500.WAV,55.0,60.0,Lophostrix cristata,0.0499534,,15,audiomoth,Ensueno,Calima,Darien,3.96796,-76.50595,Jimena Benavides,,,,2025-02-19 18:45:00,4A238C69_20250219_184500_55_60.wav
G6418_20240228_013000.WAV,51.0,54.0,Lophostrix cristata,0.1006,,G6418,,,GEOPARK_PUTUMAYO_2024,,0.50345,-76.322483,,2024-02-12,2024-03-02,season t1,2024-02-28 01:30:00,G6418_20240228_013000_51.0_54.0.wav
40A35F8D_20250404_194500.WAV,45.0,50.0,Lophostrix cristata,0.055828974,,28,audiomoth,RioBravo,Calima,Darien,3.910672,-76.606713,Jimena Benavides,,,,2025-04-04 19:45:00,40A35F8D_20250404_194500_45_50.wav
G6395_20240220_230000.WAV,27.0,30.0,Lophostrix cristata,0.102,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-20 23:00:00,G6395_20240220_230000_27.0_30.0.wav
445B1132_20250413_070500.WAV,20.0,25.0,Lophostrix cristata,0.03003248,,22,audiomoth,ElTesoro,Calima,Darien,4.01209,-76.47209,Jimena Benavides,,,,2025-04-13 07:05:00,445B1132_20250413_070500_20_25.wav
352F4986_20250410_194000.WAV,5.0,10.0,Lophostrix cristata,0.07258505,,27,audiomoth,RioBravo,Calima,Darien,3.911739,-76.607379,Jimena Benavides,,,,2025-04-10 19:40:00,352F4986_20250410_194000_5_10.wav
660E9F11_20250106_100500.WAV,15.0,20.0,Lophostrix cristata,0.048454545,,3,audiomoth,RioBravo,Calima,Darien,3.908712,-76.605568,Jimena Benavides,,,,2025-01-06 10:05:00,660E9F11_20250106_100500_15_20.wav
G6462_20240226_210000.WAV,51.0,54.0,Lophostrix cristata,0.107,,G6462,,,GEOPARK_PUTUMAYO_2024,,0.486133,-76.323221,,2024-02-08,2024-03-02,season t1,2024-02-26 21:00:00,G6462_20240226_210000_51.0_54.0.wav
G6404_20240227_010000.WAV,15.0,18.0,Lophostrix cristata,0.1103,,G6404,,,GEOPARK_PUTUMAYO_2024,,0.497502,-76.322981,,2024-02-13,2024-03-02,season t1,2024-02-27 01:00:00,G6404_20240227_010000_15.0_18.0.wav
G6395_20240214_010000.WAV,0.0,3.0,Lophostrix cristata,0.1038,,G6395,,,GEOPARK_PUTUMAYO_2024,,0.48317,-76.321262,,2024-02-08,2024-03-02,season t1,2024-02-14 01:00:00,G6395_20240214_010000_0.0_3.0.wav
G6418_20240217_200000.WAV,33.0,36.0,Lophostrix cristata,0.1037,,G6418,,,GEOPARK_PUTUMAYO_2024,,0.50345,-76.322483,,2024-02-12,2024-03-02,season t1,2024-02-17 20:00:00,G6418_20240217_200000_33.0_36.0.wav
G6408_20240227_210000.WAV,27.0,30.0,Lophostrix cristata,0.1069,,G6408,,,GEOPARK_PUTUMAYO_2024,,0.484805,-76.317756,,2024-02-08,2024-03-02,season t1,2024-02-27 21:00:00,G6408_20240227_210000_27.0_30.0.wav
G6413_20240209_050000.WAV,3.0,6.0,Lophostrix cristata,0.1109,,G6413,,,GEOPARK_PUTUMAYO_2024,,0.465565,-76.326598,,2024-02-07,2024-03-02,season t1,2024-02-09 05:00:00,G6413_20240209_050000_3.0_6.0.wav
G6398_20240218_030000.WAV,27.0,30.0,Lophostrix cristata,0.1066,,G6398,,,GEOPARK_PUTUMAYO_2024,,0.48036,-76.32004,,2024-02-08,2024-02-26,season t1,2024-02-18 03:00:00,G6398_20240218_030000_27.0_30.0.wav
G6398_20240223_043000.WAV,3.0,6.0,Lophostrix cristata,0.1059,,G6398,,,GEOPARK_PUTUMAYO_2024,,0.48036,-76.32004,,2024-02-08,2024-02-26,season t1,2024-02-23 04:30:00,G6398_20240223_043000_3.0_6.0.wav
G6414_20240209_003000.WAV,36.0,39.0,Lophostrix cristata,0.1096,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-09 00:30:00,G6414_20240209_003000_36.0_39.0.wav
G7276_20240220_033000.WAV,51.0,54.0,Lophostrix cristata,0.108,,G7276,,,GEOPARK_PUTUMAYO_2024,,0.496634,-76.327401,,2024-02-11,2024-03-03,season t1,2024-02-20 03:30:00,G7276_20240220_033000_51.0_54.0.wav
A6B8FF18_20250222_185500.WAV,15.0,20.0,Lophostrix cristata,0.114717424,,24,audiomoth,RioBravo,Calima,Darien,3.90789,-76.61079,Jimena Benavides,,,,2025-02-22 18:55:00,A6B8FF18_20250222_185500_15_20.wav
G6381_20240210_010000.WAV,48.0,51.0,Lophostrix cristata,0.1114,,G6381,,,GEOPARK_PUTUMAYO_2024,,0.467902,-76.324046,,2024-02-07,2024-03-02,season t1,2024-02-10 01:00:00,G6381_20240210_010000_48.0_51.0.wav
G6371_20240211_200000.WAV,57.0,60.0,Lophostrix cristata,0.1112,,G6371,,,GEOPARK_PUTUMAYO_2024,,0.47182,-76.3307,,2024-02-07,2024-03-02,season t1,2024-02-11 20:00:00,G6371_20240211_200000_57.0_60.0.wav
G6467_20240216_033000.WAV,48.0,51.0,Lophostrix cristata,0.1149,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-16 03:30:00,G6467_20240216_033000_48.0_51.0.wav
G6460_20240213_000000.WAV,15.0,18.0,Lophostrix cristata,0.1126,,G6460,,,GEOPARK_PUTUMAYO_2024,,0.501673,-76.325554,,2024-02-12,2024-03-02,season t1,2024-02-13 00:00:00,G6460_20240213_000000_15.0_18.0.wav
G6384_20240214_043000.WAV,42.0,45.0,Lophostrix cristata,0.1145,,G6384,,,GEOPARK_PUTUMAYO_2024,,0.466205,-76.322577,,2024-02-07,2024-03-02,season t1,2024-02-14 04:30:00,G6384_20240214_043000_42.0_45.0.wav
G6418_20240213_033000.WAV,51.0,54.0,Lophostrix cristata,0.114,,G6418,,,GEOPARK_PUTUMAYO_2024,,0.50345,-76.322483,,2024-02-12,2024-03-02,season t1,2024-02-13 03:30:00,G6418_20240213_033000_51.0_54.0.wav
G6383_20240213_030000.WAV,30.0,33.0,Lophostrix cristata,0.1137,,G6383,,,GEOPARK_PUTUMAYO_2024,,0.496405,-76.325589,,2024-02-11,2024-03-03,season t1,2024-02-13 03:00:00,G6383_20240213_030000_30.0_33.0.wav
G6381_20240211_230000.WAV,45.0,48.0,Lophostrix cristata,0.1142,,G6381,,,GEOPARK_PUTUMAYO_2024,,0.467902,-76.324046,,2024-02-07,2024-03-02,season t1,2024-02-11 23:00:00,G6381_20240211_230000_45.0_48.0.wav
G6404_20240215_043000.WAV,18.0,21.0,Lophostrix cristata,0.113,,G6404,,,GEOPARK_PUTUMAYO_2024,,0.497502,-76.322981,,2024-02-13,2024-03-02,season t1,2024-02-15 04:30:00,G6404_20240215_043000_18.0_21.0.wav
A6B8FF18_20250216_184000.WAV,55.0,60.0,Lophostrix cristata,0.11903768,,24,audiomoth,RioBravo,Calima,Darien,3.90789,-76.61079,Jimena Benavides,,,,2025-02-16 18:40:00,A6B8FF18_20250216_184000_55_60.wav
G6414_20240213_000000.WAV,45.0,48.0,Lophostrix cristata,0.1163,,G6414,,,GEOPARK_PUTUMAYO_2024,,0.467771,-76.328433,,2024-02-07,2024-03-02,season t1,2024-02-13 00:00:00,G6414_20240213_000000_45.0_48.0.wav
G6384_20240225_013000.WAV,15.0,18.0,Lophostrix cristata,0.1182,,G6384,,,GEOPARK_PUTUMAYO_2024,,0.466205,-76.322577,,2024-02-07,2024-03-02,season t1,2024-02-25 01:30:00,G6384_20240225_013000_15.0_18.0.wav
G6467_20240213_003000.WAV,39.0,42.0,Lophostrix cristata,0.1153,,G6467,,,GEOPARK_PUTUMAYO_2024,,0.504661,-76.324227,,2024-02-12,2024-03-02,season t1,2024-02-13 00:30:00,G6467_20240213_003000_39.0_42.0.wav
G6419_20240212_040000.WAV,51.0,54.0,Lophostrix cristata,0.116,,G6419,,,GEOPARK_PUTUMAYO_2024,,0.489046,-76.32233,,2024-02-09,2024-03-02,season t1,2024-02-12 04:00:00,G6419_20240212_040000_51.0_54.0.wav
